Q,Pgen,Ppost
1.7738944,6.02625307607756e-16,1.0689936760644617e-15
1.9324876,1.0117792086308331e-17,1.9552507817016373e-17
2.8102963,5.117684757082923e-13,1.4382210522418936e-12
2.2381697,7.866953438637791e-16,1.7607576582487186e-15
2.5710788,1.472954244777901e-18,3.7870813987019015e-18
0.89212966,1.5239663926956656e-12,1.3595756192377523e-12
1.2371815,3.2444619253332823e-12,4.013988415219015e-12
3.7828736,1.2005668288156686e-12,4.541592598408232e-12
0.8597855,2.2428912176367534e-13,1.928405340695689e-13
1.788354,6.64067166697059e-16,1.1875871998576052e-15
0.9787199,2.441723272125166e-15,2.3897631325920398e-15
1.1330061,0.0,0.0
4.5701456,9.581563046120012e-13,4.378913826336744e-12
0.9980673,7.009078625677503e-16,6.995532315345825e-16
1.1222153,4.872538893932069e-12,5.468037555292984e-12
0.4852507,1.078784563402139e-18,5.234809768824997e-19
3.118162,3.440595691184276e-12,1.0728334455125734e-11
1.1088231,1.0768224077609646e-10,1.194005518315467e-10
2.6674168,2.462225861438986e-10,6.567782655255159e-10
0.3117305,3.1394069273414035e-12,9.786489038340878e-13
4.099409,6.257881175979893e-19,2.5653615060767136e-18
3.2185242,1.0382748218335195e-08,3.341712658601312e-08
3.1128988,6.236758169046271e-17,1.9414397186206622e-16
4.211633,1.643172093645017e-25,6.920438151804698e-25
1.8760214,2.89505211599287e-08,5.4311796808504963e-08
2.9288063,4.724056877916967e-11,1.3835847568898893e-10
0.5787559,1.60918724516752e-13,9.313266367486887e-14
0.99662334,4.552405327491663e-17,4.5370333900851393e-17
0.28018284,4.206596064794067e-12,1.1786160256042894e-12
2.4402554,3.7516229027546767e-13,9.154918060411522e-13
2.814519,1.5310356072050975e-11,4.30912869672885e-11
3.5733252,1.438089056312914e-11,5.138759803167368e-11
1.9634243,2.39786638293136e-13,4.708029184321585e-13
1.8980078,2.814899602229394e-09,5.342701261942198e-09
1.4604377,1.0921148314778435e-11,1.594965623964487e-11
0.391365,1.6343359418836533e-11,6.3962187227292035e-12
1.6286395,1.9179514049865778e-10,3.123651339775552e-10
1.5413308,1.2756180795668213e-17,1.9661494533930735e-17
1.2040554,1.8665355082107507e-07,2.2474122111583887e-07
1.8105913,8.281206707819936e-12,1.4993881150466983e-11
1.0345659,8.805349080392331e-09,9.109714121570862e-09
3.1061785,2.1947842359122225e-11,6.81739165425612e-11
0.98626935,1.2378882340356875e-12,1.220891229921958e-12
0.58887833,3.857315949230649e-23,2.271489788230423e-23
0.49567574,5.241179819173896e-17,2.597925699106422e-17
2.8744502,1.5475512395162855e-09,4.448358980394007e-09
1.273536,3.343955121095982e-14,4.258647118325456e-14
0.6257812,1.2512664172581474e-11,7.830189731772767e-12
1.6494613,5.441796620226514e-14,8.976032760899339e-14
3.0522919,1.1133155282535821e-13,3.3981639357636305e-13
0.6259758,1.9212324828105896e-12,1.2026450166661776e-12
24.208326,2.4297551247374244e-13,5.882030498525473e-12
7.217329,1.8527355007989238e-16,1.3371801706061545e-15
1.1395108,2.770453561008001e-13,3.156961617279223e-13
0.94781584,0.0,0.0
1.7409093,8.360758284767403e-12,1.4555322170691004e-11
2.834188,4.641333184417914e-13,1.3154410743183134e-12
2.8215652,2.8330641754805108e-12,7.993675148690332e-12
1.4826411,7.648396587976417e-17,1.1339827137190836e-16
1.6504195,2.2074192356044607e-15,3.643167692946942e-15
1.526825,1.8458161492081297e-10,2.818238151886961e-10
0.31660467,1.2604522142716022e-19,3.9906506221867274e-20
1.6323708,2.631395057473735e-10,4.2954125329269395e-10
1.4730451,2.5853101989572924e-11,3.808278548223385e-11
1.7331271,9.27574083613306e-13,1.607603797482259e-12
0.32268068,2.6000139924942274e-20,8.389742881617023e-21
2.063092,5.678672846009383e-10,1.1715624481353285e-09
0.6564611,1.082705652307555e-21,7.10754164767144e-22
2.9813263,1.696584005354359e-12,5.058070585949435e-12
3.0914419,6.225476049957028e-21,1.9245697319874084e-20
2.2897012,5.024900477292933e-08,1.1505520770187276e-07
2.3673954,2.9684468661415794e-10,7.027487459019336e-10
0.94440633,4.223092312541213e-15,3.988315114610795e-15
0.3411694,2.6504577511019127e-12,9.042550464835216e-13
2.1674995,5.8404552653587395e-15,1.265918411411682e-14
1.7481197,1.3020463560052621e-17,2.2761329007090047e-17
